ปริวรรต	p a ˨˩ . r i ˦˥ . w a t̚ ˦˥
ปริวรรต	p a ˨˩ . r i ˦˥ . w a t̚ ˦˥ . t a ˨˩ .
ปริศนา	p r i t̚ ˨˩ . s a ˨˩ . n aː ˩˩˦
ปริ่ม	p r i m ˨˩
ปริ้น	p r i n ˥˩
ปริ้นท์	p r i n ˥˩
ปริ้นเตอร์	p r i n ˥˩ . t ɤː ˥˩
ปริ๊นต์	p r i n ˦˥
ปริ๊นท์	p r i n ˦˥
ปริ๊นเตอร์	p r i n ˦˥ . t ɤː ˥˩
ปรีชา	p r iː ˧ . t͡ɕʰ aː ˧
ปรึกษา	p rɯ k̚ ˨˩ . s aː ˩˩˦
ปรือ	p rɯː ˧
ปรุง	p r u ŋ ˧
ปรโลก	p a ˨˩ . r a ˦˥ . l oː k̚ ˥˩
ปรโลก	p ɔː ˧ . r a ˦˥ . l oː k̚ ˥˩
ปฤกษา	p rɯ k̚ ˨˩ . s aː ˩˩˦
ปฤจฉาสรรพนาม	p r i t̚ ˨˩ . t͡ɕʰ aː ˩˩˦ . s a p̚ ˨˩ . pʰ a ˦˥ . n aː m ˧
ปลง	p l o ŋ ˧
ปลงพระชนม์	p l o ŋ ˧ . pʰ r a ˦˥ . t͡ɕʰ o n ˧
ปลด	p l o t̚ ˨˩
ปลดกลางอากาศ	p l o t̚ ˨˩ . k l aː ŋ ˧ . ʔ aː ˧ . k aː t̚ ˨˩
ปลดทุกข์	p l o t̚ ˨˩ . tʰ u k̚ ˦˥
ปลดปล่อย	p l o t̚ ˨˩ . p l ɔːj ˨˩
ปลดแอก	p l o t̚ ˨˩ . ʔ ɛː k̚ ˨˩
ปลวก	p l ua̯ k̚ ˨˩
ปลอก	p l ɔː k̚ ˨˩
ปลอกคอ	p l ɔː k̚ ˨˩ . kʰ ɔː ˧
ปลอกนิ้ว	p l ɔː k̚ ˨˩ . n iw ˦˥
ปลอกหมอน	p l ɔː k̚ ˨˩ . m ɔː n ˩˩˦
ปลอด	p l ɔː t̚ ˨˩
ปลอดภัย	p l ɔː t̚ ˨˩ . pʰ aj ˧
ปลอดภัยไว้ก่อน	p l ɔː t̚ ˨˩ . pʰ aj ˧ . w aj ˦˥ . k ɔː n ˨˩
ปลอดภาษี	p l ɔː t̚ ˨˩ . pʰ aː ˧ . s iː ˩˩˦
ปลอดโปร่ง	p l ɔː t̚ ˨˩ . p r oː ŋ ˨˩
ปลอบ	p l ɔː p̚ ˨˩
ปลอบโยน	p l ɔː p̚ ˨˩ . j oː n ˧
ปลอบใจ	p l ɔː p̚ ˨˩ . t͡ɕ aj ˧
ปลอม	p l ɔː m ˧
ปลัก	p l a k̚ ˨˩
ปลัด	p a ˨˩ . l a t̚ ˨˩
ปลัดขิก	p a ˨˩ . l a t̚ ˨˩ . kʰ i k̚ ˨˩
ปลั่ง	p l a ŋ ˨˩
ปลั๊ก	p l a k̚ ˦˥
ปลั๊กอิน	p l a k̚ ˦˥ . ʔ i n ˧
ปลั๊กอเนกประสงค์	p l a k̚ ˦˥ . ʔ a ˨˩ . n eː k̚ ˨˩ . p r a ˨˩ . s o ŋ ˩˩˦
ปลา	p l aː ˧
ปลากระดูกอ่อน	p l aː ˧ . k r a ˨˩ . d uː k̚ ˨˩ . ʔ ɔː n ˨˩
ปลาดาว	p l aː ˧ . d aːw ˧
ปลาดิบ	p l aː ˧ . d i p̚ ˨˩
ปลาทอง	p l aː ˧ . tʰ ɔː ŋ ˧
ปลาบปลื้ม	p l aː p̚ ˨˩ . p lɯː m ˥˩
ปลาย	p l aːj ˧
ปลายทาง	p l aːj ˧ . tʰ aː ŋ ˧
ปลายาว	p l aː ˧ . j aːw ˧
ปลายแขน	p l aːj ˧ . kʰ ɛː n ˩˩˦
ปลาร้า	p l aː ˧ . r aː ˦˥
ปลาสนาการ	p a ˨˩ . l aː t̚ ˥˩ . s a ˨˩ . n aː ˧ . k aː n ˧
ปลาหมอตายเพราะปาก	p l aː ˧ . m ɔː ˩˩˦ . t aːj ˧ . pʰ r ɔʔ ˦˥ . p aː k̚ ˨˩
ปลาหมึก	p l aː ˧ . m ɯ k̚ ˨˩
ปลาเน่าตัวเดียวเหม็นทั้งข้อง	p l aː ˧ . n aw ˥˩ . t ua̯ ˧ . d ia̯w ˧ . m e n ˩˩˦ . tʰ a ŋ ˦˥ . kʰ ɔ ŋ ˥˩
ปลิง	p l i ŋ ˧
ปลิงทะเล	p l i ŋ ˧ . tʰ a ˦˥ . l eː ˧
ปลิว	p l iw ˧
ปลิ้น	p l i n ˥˩
ปลี	p l iː ˧
ปลีก	p l iː k̚ ˨˩
ปลีกล้วยหูเหลืองใหญ่	p l iː ˧ . k l ua̯j ˥˩ . h uː ˩˩˦ . lɯ a̯ ŋ ˩˩˦ . j aj ˨˩
ปลุก	p l u k̚ ˨˩
ปลุกปั่น	p l u k̚ ˨˩ . p a n ˨˩
ปลูก	p l uː k̚ ˨˩
ปลูกฝัง	p l uː k̚ ˨˩ . f a ŋ ˩˩˦
ปลูกเรือนตามใจผู้อยู่	p l uː k̚ ˨˩ . rɯ a̯ n ˧ . t aː m ˧ . t͡ɕ aj ˧ . pʰ uː ˥˩ . j uː ˨˩
ปล่อง	p l ɔ ŋ ˨˩
ปล่องควัน	p l ɔ ŋ ˨˩ . kʰ w a n ˧
ปล่องภูเขาไฟ	p l ɔ ŋ ˨˩ . pʰ uː ˧ . kʰ aw ˩˩˦ . f aj ˧
ปล่องไฟ	p l ɔ ŋ ˨˩ . f aj ˧
ปล่อย	p l ɔj ˨˩
ปล่อยของ	p l ɔj ˨˩ . kʰ ɔː ŋ ˩˩˦
ปล่อยวาง	p l ɔj ˨˩ . w aː ŋ ˧
ปล่อยไก่	p l ɔj ˨˩ . k aj ˨˩
ปล้น	p l o n ˥˩
ปล้นทรัพย์	p l o n ˥˩ . s a p̚ ˦˥
ปล้อง	p l ɔ ŋ ˥˩
ปล้ำ	p l a m ˥˩
ปวง	p uː ə ŋ
ปวง	p ua̯ ŋ ˧
ปวด	p ua̯ t̚ ˨˩
ปวยร์โตริโก	p ua̯j ˧ . t oː ˧ . r i ˦˥ . k oː ˥˩
ปวยเล้ง	p ua̯j ˧ . l e ŋ ˦˥
ปอ	p ɔː ˧
ปอก	p ɔː k̚ ˨˩
ปอกกล้วยเข้าปาก	p ɔː k̚ ˨˩ . k l ua̯j ˥˩ . kʰ aw ˥˩ . p aː k̚ ˨˩
ปอง	p ɔː ŋ ˧
ปอด	p ɔː t̚ ˨˩
ปอดบวม	p ɔː t̚ ˨˩ . b ua̯ m ˧
ปอน	p ɔː n ˧
ปอนด์	p ɔː n ˧
ปอบ	p ɔː p̚ ˨˩
ปอย	p ɔːj ˧
ปอร์โตแปรงซ์	p ɔː ˧ . t oː ˧ . p r ɛ ŋ ˦˥
ปอเปี๊ยะ	p ɔː ˧ . p ia̯ʔ ˦˥
ปะ	p aʔ ˨˩
ปะ	p aʔ
ปะการัง	p a ˨˩ . k aː ˧ . r a ŋ ˧
ปะทะ	p a ˨˩ . tʰ aʔ ˦˥
ปะทุ	p a ˨˩ . tʰ u ʔ ˦˥
ปะระโลกย	p a ˨˩ . r a ˦˥ . l oː k̚ ˥˩
ปะแล่ม	p a ˨˩ . l ɛ m ˥˩
ปัก	p a k̚ ˨˩
ปักกิ่ง	p a k̚ ˨˩ . k i ŋ ˨˩
ปักษา	p a k̚ ˨˩ . s aː ˩˩˦
ปักษิน	p a k̚ ˨˩ . s i n ˩˩˦
ปักษี	p a k̚ ˨˩ . s iː ˩˩˦
ปักเป้า	p a k̚ ˨˩ . k a ˨˩ . p aw ˥˩
ปักเป้า	p a k̚ ˦˥ . k a ˨˩ . p aw ˥˩
ปัง	p a ŋ
ปัง	p a ŋ ˧
ปัง	p a ŋ
ปังตอ	p a ŋ ˧ . t ɔː ˧
ปังปุริเย่	p a ŋ ˧ . p u ˨˩ . r i ˦˥ . j eː ˥˩
ปัจจัย	p a t̚ ˨˩ . t͡ɕ aj ˧
ปัจจัย	p a t̚ ˨˩ . t͡ɕ aj ˧ .
ปัจจัย	p a t̚ ˨˩ . t͡ɕ aj ˧ . j a ˦˥ .
ปัจจุบัน	p a t̚ ˨˩ . t͡ɕ u ˨˩ . b a n ˧
ปัจฉิม	p a t̚ ˨˩ . t͡ɕʰ i m ˩˩˦
ปัจฉิม	p a t̚ ˨˩ . t͡ɕʰ i m ˩˩˦ . m a ˦˥ .
ปัจฉิม	p a t̚ ˨˩ . t͡ɕʰ i m ˩˩˦ .
ปัจฉิมบท	p a t̚ ˨˩ . t͡ɕʰ i m ˩˩˦ . m a ˦˥ . b o t̚ ˨˩
ปัจฉิมบท	p a t̚ ˨˩ . t͡ɕʰ i m ˩˩˦ . b o t̚ ˨˩
ปัจเจก	p a t̚ ˨˩ . t͡ɕ eː k̚ ˨˩
ปัจเจกนิยม	p a t̚ ˨˩ . t͡ɕ eː k̚ ˨˩ . k a ˨˩ . n i ˦˥ . j o m ˧
ปัญจาบ	p a n ˧ . t͡ɕ aː p̚ ˨˩
ปัญญา	p a n ˧ . j aː ˧
ปัญญาจารย์	p a n ˧ . j aː ˧ . t͡ɕ aː n ˧
ปัญญาชน	p a n ˧ . j aː ˧ . t͡ɕʰ o n ˧
ปัญญาประดิษฐ์	p a n ˧ . j aː ˧ . p r a ˨˩ . d i t̚ ˨˩
ปัญญาอ่อน	p a n ˧ . j aː ˧ . ʔ ɔː n ˨˩
ปัญหา	p a n ˧ . h aː ˩˩˦
ปัญหาข้อเท็จจริง	p a n ˧ . h aː ˩˩˦ . kʰ ɔː ˥˩ . tʰ e t̚ ˦˥ . t͡ɕ i ŋ ˧
ปัญหาโลกแตก	p a n ˧ . h aː ˩˩˦ . l oː k̚ ˥˩ . t ɛː k̚ ˨˩
ปัณฑุกัมพล	p a n ˧ . d u ˨˩ . k a m ˧ . pʰ o n ˧
ปัด	p a t̚ ˨˩
ปัดถู	p a t̚ ˨˩ . tʰ uː ˩˩˦
ปัดฝุ่น	p a t̚ ˨˩ . f u n ˨˩
ปัดเป่า	p a t̚ ˨˩ . p aw ˨˩
ปัดโธ่	p a t̚ ˨˩ . tʰ oː ˥˩
ปัตตานี	p a t̚ ˨˩ . t aː ˧ . n iː ˧
ปัทมา	p a t̚ ˨˩ . tʰ a ˦˥ . m aː ˧
ปัน	p a n
ปัน	p a n ˧
ปัสสาวะ	p a t̚ ˨˩ . s aː ˩˩˦ . w aʔ ˦˥
ปั่น	p a n ˨˩
ปั่นป่วน	p a n ˨˩ . p ua̯ n ˨˩
ปั่ว	p ua̯ ˨˩
ปั้น	p a n ˥˩
ปั้นจั่น	p a n ˥˩ . t͡ɕ a n ˨˩
ปั้ม	p a m ˥˩
ปั้มน้ำมัน	p a m ˥˩ . n aː m ˦˥ . m a n ˧
ปั๊บ	p a p̚ ˦˥
ปั๊ม	p a m ˦˥
ปั๊มน้ำมัน	p a m ˦˥ . n a m ˦˥ . m a n ˧
ปา	p aː ˧
ปาก	p aː k̚ ˨˩
ปากกา	p aː k̚ ˨˩ . k aː ˧
ปากกาคมกว่าดาบ	p aː k̚ ˨˩ . k aː ˧ . kʰ o m ˧ . k w aː ˨˩ . d aː p̚ ˨˩
ปากกาลูกลื่น	p aː k̚ ˨˩ . k aː ˧ . l uː k̚ ˥˩ . lɯː n ˥˩
ปากกาหมึกซึม	p aː k̚ ˨˩ . k aː ˧ . m ɯ k̚ ˨˩ . s ɯ m ˧
ปากกาหมึกแห้ง	p aː k̚ ˨˩ . k aː ˧ . m ɯ k̚ ˨˩ . h ɛː ŋ ˥˩
ปากกาเมจิก	p aː k̚ ˨˩ . k aː ˧ . m eː ˧ . t͡ɕ i k̚ ˨˩
ปากคนยาวกว่าปากกา	p aː k̚ ˨˩ . kʰ o n ˧ . j aːw ˧ . k w aː ˨˩ . p aː k̚ ˨˩ . k aː ˧
ปากคำ	p aː k̚ ˨˩ . kʰ a m ˧
ปากดี	p aː k̚ ˨˩ . d iː ˧
ปากท้อง	p aː k̚ ˨˩ . tʰ ɔː ŋ ˦˥
ปากน้ำ	p aː k̚ ˨˩ . n aː m ˦˥
ปากปลาร้า	p aː k̚ ˨˩ . p l aː ˧ . r aː ˦˥
ปากว่าตาขยิบ	p aː k̚ ˨˩ . w aː ˥˩ . t aː ˧ . kʰ a ˨˩ . j i p̚ ˨˩
ปากหมา	p aː k̚ ˨˩ . m aː ˩˩˦
ปากหวาน	p aː k̚ ˨˩ . w aː n ˩˩˦
ปากหอยปากปู	p aː k̚ ˨˩ . h ɔj ˩˩˦ . p aː k̚ ˨˩ . p uː ˧
ปากีสถาน	p aː ˧ . k iː ˧ . s a ˨˩ . tʰ aː n ˩˩˦
ปากเก่ง	p aː k̚ ˨˩ . k e ŋ ˨˩
ปากใบ	p aː k̚ ˨˩ . b aj ˧
ปาขี้	p aː ˧ . kʰ iː ˥˩
ปาง	p aː ŋ
ปาง	p aː ŋ ˧
ปาฏิหาริย์	p aː ˧ . t i ˨˩ . h aː n ˩˩˦
ปาด	p aː t̚ ˨˩
ปาดหน้า	p aː t̚ ˨˩ . n aː ˥˩
ปาทังกา	p aː ˧ . tʰ a ŋ ˧ . k aː ˧
ปาท่องโก๋	p aː ˧ . tʰ ɔ ŋ ˥˩ . k oː ˩˩˦
ปาน	p aː n ˧
ปาน	p aː n ˧
ปาน	p aː n ˧
ปาน	p aː ˧ . n a ˦˥ .
ปานามา	p aː ˧ . n aː ˧ . m aː ˧
ปาปัวนิวกินี	p aː ˧ . p ua̯ ˧ . n iw ˧ . k i ˨˩ . n iː ˧
ปารากวัย	p aː ˧ . r aː ˧ . k w aj ˧
ปารีส	p aː ˧ . r iː s ˥˩
ปารีส	p aː ˧ . r iː t̚ ˥˩
ปาร์ตี้	p aː ˧ . t iː ˥˩
ปาลีกีร์	p aː ˧ . l iː ˧ . k iː ˧
ปาล์ม	p aː m ˧
ปาหี่	p aː ˧ . h iː ˨˩
ปาเลสไตน์	p aː ˧ . l eː s ˦˥ . t aːj ˧
ปาเลา	p aː ˧ . l aw ˧
ปิกนิก	p i k̚ ˦˥ . n i k̚ ˦˥
ปิงปอง	p i ŋ ˧ . p ɔ ŋ ˧
ปิด	p i t̚ ˨˩
ปิดกล้อง	p i t̚ ˨˩ . k l ɔ ŋ ˥˩
ปิดตาย	p i t̚ ˨˩ . t aːj ˧
ปิดทองหลังพระ	p i t̚ ˨˩ . tʰ ɔː ŋ ˧ . l a ŋ ˩˩˦ . pʰ r aʔ ˦˥
ปิดล้อม	p i t̚ ˨˩ . l ɔː m ˦˥
ปิดสวิตช์	p i t̚ ˨˩ . s a ˨˩ . w i t̚ ˦˥
ปิดหีบ	p i t̚ ˨˩ . h iː p̚ ˨˩
ปิตร	p i t̚ ˨˩ . t r a ˨˩ .
ปิตา	p i ˨˩ . t aː ˧
ปิตาธิปไตย	p i ˨˩ . t aː ˧ . tʰ i ˦˥ . p a ˨˩ . t aj ˧
ปิตาธิปไตย	p i ˨˩ . t aː ˧ . tʰ i p̚ ˦˥ . p a ˨˩ . t aj ˧
ปิติ	p i ˨˩ . t i ʔ ˨˩
ปิตุฆาต	p i ˨˩ . t u ˨˩ . kʰ aː t̚ ˥˩
ปิตุลา	p i ˨˩ . t u ˨˩ . l aː ˧
ปิยทัสสี	p i ˨˩ . j a ˦˥ . tʰ a t̚ ˦˥ . s iː ˩˩˦
ปิศาจ	p i ˨˩ . s aː t̚ ˨˩
ปิศาจบดี	p i ˨˩ . s aː ˩˩˦ . t͡ɕ a ˨˩ . b ɔː ˧ . d iː ˧
ปิโตรเลียม	p i ˨˩ . t r oː ˧ . l ia̯ m ˧
ปิโตรเลียม	p i ˨˩ . t r oː ˧ . l ia̯ m ˥˩
ปิ่น	p i n ˨˩
ปิ่นโต	p i n ˨˩ . t oː ˧
ปิ้ง	p i ŋ ˥˩
ปิ๊ง	p i ŋ ˦˥
ปี	p iː ˧
ปี	p i
ปีก	p iː k̚ ˨˩
ปีกกล้าขาแข็ง	p iː k̚ ˨˩ . k l aː ˥˩ . kʰ aː ˩˩˦ . kʰ ɛ ŋ ˩˩˦
ปีกกา	p iː k̚ ˨˩ . k aː ˧
ปีกลาย	p iː ˧ . k l aːj ˧
ปีติ	p iː ˧ . t i ʔ ˨˩
ปีน	p iː n ˧
ปีบ	p iː p̚ ˨˩
ปีมะโว้	p iː ˧ . m a ˦˥ . w oː ˦˥
ปีย์รติ	p iː ˧ . r a ˦˥ . t i ʔ ˨˩
ปีศาจ	p iː ˧ . s aː t̚ ˨˩
ปีหน้าฟ้าใหม่	p iː ˧ . n aː ˥˩ . f aː ˦˥ . m aj ˨˩
ปีเตอร์	p iː ˧ . t ɤː ˥˩
ปีแสง	p iː ˧ . s ɛː ŋ ˩˩˦
ปีใหม่	p iː ˧ . m aj ˨˩
ปี่	p iː ˨˩
ปี่จุม	p iː ˨˩ . t͡ɕ u m ˧
ปี่พาทย์	p iː ˨˩ . pʰ aː t̚ ˥˩
ปี้	p iː ˥˩
ปี๊บ	p iː p̚ ˦˥
ปึก	p ɯ k̚ ˨˩
ปืน	p ɯː n ˧
ปืนกล	p ɯː n ˧ . k o n ˧
ปืนกลมือ	p ɯː n ˧ . k o n ˧ . m ɯː ˧
ปืนครก	p ɯː n ˧ . kʰ r o k̚ ˦˥
ปืนฉีดน้ำ	p ɯː n ˧ . t͡ɕʰ iː t̚ ˨˩ . n aː m ˦˥
ปืนพก	p ɯː n ˧ . pʰ o k̚ ˦˥
ปืนลม	p ɯː n ˧ . l o m ˧
ปืนลูกซอง	p ɯː n ˧ . l uː k̚ ˥˩ . s ɔː ŋ ˧
ปืนสั้น	p ɯː n ˧ . s a n ˥˩
ปืนเล็กยาว	p ɯː n ˧ . l e k̚ ˦˥ . j aːw ˧
ปืนใหญ่	p ɯː n ˧ . j aj ˨˩
ปืนไฟ	p ɯː n ˧ . f aj ˧
ปือ	p ɯː ˧
ปุ	p u ʔ ˨˩
ปุจฉา	p u t̚ ˨˩ . t͡ɕʰ aː ˩˩˦
ปุนัพสุ	p u ˨˩ . n a p̚ ˦˥ . pʰ a ˦˥ . s uː ˩˩˦
ปุบปับ	p u p̚ ˨˩ . p a p̚ ˨˩
ปุย	p uj ˧
ปุรพษาฒ	p u ˨˩ . r a ˦˥ . pʰ a ˦˥ . s aː t̚ ˨˩
ปุสส	p u t̚ ˨˩ . s aʔ ˨˩
ปุโรหิต	p u ˨˩ . r oː ˧ . h i t̚ ˨˩
ปุ่ม	p u m ˨˩
ปุ่มกด	p u m ˨˩ . k o t̚ ˨˩
ปุ๊บ	p u p̚ ˦˥
ปุ๋ย	p uj ˩˩˦
ปุ๋ยคอก	p uj ˩˩˦ . kʰ ɔː k̚ ˥˩
ปู	p u
ปู	p uː ˧
ปู	p u
ปูด	p uː t̚ ˨˩
ปูน	p uː n ˧
ปูนปลาสเตอร์	p uː n ˧ . p l aː s ˦˥ . t ɤː ˥˩
ปูม	p uː m ˧
ปูอัด	p uː ˧ . ʔ a t̚ ˨˩
ปูเสฉวน	p uː ˧ . s eː ˩˩˦ . t͡ɕʰ ua̯ n ˩˩˦
ปู่	p uː ˨˩
ปู้อี	p uː ˥˩ . ʔ iː ˧
ปโรหิต	p a ˨˩ . r oː ˧ . h i t̚ ˨˩
ป่น	p o n ˨˩
ป่วน	p ua̯ n ˨˩
ป่วย	p ua̯j ˨˩
ป่อง	p ɔ ŋ ˨˩
ป่ะ	p aʔ ˨˩
ป่า	p aː ˨˩
ป่าคอนกรีต	p aː ˨˩ . kʰ ɔ n ˧ . k r iː t̚ ˨˩
ป่าชายเลน	p aː ˨˩ . t͡ɕʰ aːj ˧ . l eː n ˧
ป่าช้า	p aː ˨˩ . t͡ɕʰ aː ˦˥
ป่าดงพงไพร	p aː ˨˩ . d o ŋ ˧ . pʰ o ŋ ˧ . pʰ r aj ˧
ป่าดิบชื้น	p aː ˨˩ . d i p̚ ˨˩ . t͡ɕʰ ɯː n ˦˥
ป่าน	p aː n ˨˩
ป่าฝน	p aː ˨˩ . f o n ˩˩˦
ป่าว	p aːw ˨˩
ป่าเถื่อน	p aː ˨˩ . tʰ ɯa̯ n ˨˩
ป่าโกงกาง	p aː ˨˩ . k oː ŋ ˧ . k aː ŋ ˧
ป่าโมก	p aː ˨˩ . m oː k̚ ˥˩
ป่าไม้	p aː ˨˩ . m aːj ˦˥
ป้อง	p ɔ ŋ ˥˩
ป้องกัน	p ɔ ŋ ˥˩ . k a n ˧
ป้อน	p ɔː n ˥˩
ป้อม	p ɔ m ˥˩
ป้อมตำรวจ	p ɔ m ˥˩ . t a m ˧ . r ua̯ t̚ ˨˩
ป้า	p aː ˥˩
ป้าย	p aːj ˥˩
ป้ายรถเมล์	p aːj ˥˩ . r o t̚ ˦˥ . m eː ˧
ป้ายสี	p aːj ˥˩ . s iː ˩˩˦
ป้ายโฆษณา	p aːj ˥˩ . kʰ oː t̚ ˥˩ . s a ˨˩ . n aː ˧
ป๊อปคอร์น	p ɔ p̚ ˦˥ . kʰ ɔː n ˧
ป๊อปคอร์น	p ɔ p̚ ˦˥ . kʰ ɔ n ˧
ผ	pʰ ɔː ˩˩˦
ผคม	pʰ a ˨˩ . kʰ o m ˧
ผง	pʰ o ŋ ˩˩˦
ผงก	pʰ a ˨˩ . ŋ o k̚ ˨˩
ผงชูรส	pʰ o ŋ ˩˩˦ . t͡ɕʰ uː ˧ . r o t̚ ˦˥
ผงซักฟอก	pʰ o ŋ ˩˩˦ . s a k̚ ˦˥ . f ɔː k̚ ˥˩
ผงฟู	pʰ o ŋ ˩˩˦ . f uː ˧
ผงะ	pʰ a ˨˩ . ŋ aʔ ˨˩
ผจญภัย	pʰ a ˨˩ . t͡ɕ o n ˧ . pʰ aj ˧
ผณิ	pʰ a ˨˩ . n i ʔ ˦˥
ผณิน	pʰ a ˨˩ . n i n ˧
ผณิศวร	pʰ a ˨˩ . n i ˦˥ . s ua̯ n ˩˩˦
ผด	pʰ o t̚ ˨˩
ผดุง	pʰ a ˨˩ . d u ŋ ˧
ผดุงครรภ์	pʰ a ˨˩ . d u ŋ ˧ . kʰ a n ˧
ผตห.	pʰ ɔː ˩˩˦ . t ɔː ˧ . h ɔː ˩˩˦
ผทม	pʰ a ˨˩ . tʰ o m ˧
ผนวช	pʰ a ˨˩ . n ua̯ t̚ ˨˩
ผนัง	pʰ a ˨˩ . n a ŋ ˩˩˦
ผนึก	pʰ a ˨˩ . n ɯ k̚ ˨˩
ผบห.	pʰ ɔː ˩˩˦ . b ɔː ˧ . h ɔː ˩˩˦
ผปค.	pʰ ɔː ˩˩˦ . p ɔː ˧ . kʰ ɔː ˧
ผม	pʰ o m ˩˩˦
ผมปลอม	pʰ o m ˩˩˦ . p l ɔː m ˧
ผมรักคุณ	pʰ o m ˩˩˦ . r a k̚ ˦˥ . kʰ u n ˧
ผยอง	pʰ a ˨˩ . j ɔː ŋ ˩˩˦
ผล	pʰ o n ˩˩˦
ผล	pʰ o n ˩˩˦ . l a ˦˥ .
ผลกระทบ	pʰ o n ˩˩˦ . k r a ˨˩ . tʰ o p̚ ˦˥
ผลคูณ	pʰ o n ˩˩˦ . kʰ uː n ˧
ผลงาน	pʰ o n ˩˩˦ . ŋ aː n ˧
ผลต่าง	pʰ o n ˩˩˦ . t aː ŋ ˨˩
ผลต้นโอ๊ก	pʰ o n ˩˩˦ . t o n ˥˩ . ʔ oː k̚ ˦˥
ผลประโยชน์ทับซ้อน	pʰ o n ˩˩˦ . p r a ˨˩ . j oː t̚ ˨˩ . tʰ a p̚ ˦˥ . s ɔː n ˦˥
ผลผลิตพลอยได้	pʰ o n ˩˩˦ . pʰ a ˨˩ . l i t̚ ˨˩ . pʰ l ɔːj ˧ . d aːj ˥˩
ผลพลอยได้	pʰ o n ˩˩˦ . pʰ l ɔːj ˧ . d aːj ˥˩
ผลลัพธ์	pʰ o n ˩˩˦ . l a p̚ ˦˥
ผลหมากรากไม้	pʰ o n ˩˩˦ . l a ˦˥ . m aː k̚ ˨˩ . r aː k̚ ˥˩ . m aj ˦˥
ผลัก	pʰ l a k̚ ˨˩
ผลักดัน	pʰ l a k̚ ˨˩ . d a n ˧
ผลักภาระ	pʰ l a k̚ ˨˩ . pʰ aː ˧ . r aʔ ˦˥
ผลัด	pʰ l a t̚ ˨˩
ผลาญ	pʰ l aː n ˩˩˦
ผลิ	pʰ l i ʔ ˨˩
ผลิต	pʰ a ˨˩ . l i t̚ ˨˩
ผลิต	pʰ a ˨˩ . l i t̚ ˨˩ . t a ˨˩ .
ผลิตภัณฑ์	pʰ a ˨˩ . l i t̚ ˨˩ . t a ˨˩ . pʰ a n ˧
ผลิตภัณฑ์นม	pʰ a ˨˩ . l i t̚ ˨˩ . tʰ a ˦˥ . pʰ a n ˧ . n o m ˧
ผลิตภาพ	pʰ a ˨˩ . l i t̚ ˨˩ . t a ˨˩ . pʰ aː p̚ ˥˩
ผลึก	pʰ a ˨˩ . lɯ k̚ ˨˩
ผลไม้	pʰ o n ˩˩˦ . l a ˦˥ . m aːj ˦˥
ผวา	pʰ a ˨˩ . w aː ˩˩˦
ผศ.	pʰ ɔː ˩˩˦ . s ɔː ˩˩˦
ผสม	pʰ a ˨˩ . s o m ˩˩˦
ผสมเกสร	pʰ a ˨˩ . s o m ˩˩˦ . k eː ˧ . s ɔː n ˩˩˦
ผอบ	pʰ a ˨˩ . ʔ o p̚ ˨˩
ผอม	pʰ ɔː m ˩˩˦
ผัก	pʰ a k̚ ˨˩
ผักกาด	pʰ a k̚ ˨˩ . k aː t̚ ˨˩
ผักกาดก้านขาว	pʰ a k̚ ˨˩ . k aː t̚ ˨˩ . k aː n ˥˩ . kʰ aːw ˩˩˦
ผักกาดหอม	pʰ a k̚ ˨˩ . k aː t̚ ˨˩ . h ɔː m ˩˩˦
ผักชีโรยหน้า	pʰ a k̚ ˨˩ . t͡ɕʰ iː ˧ . r oːj ˧ . n aː ˥˩
ผักสลัด	pʰ a k̚ ˨˩ . s a ˨˩ . l a t̚ ˨˩
ผักโขม	pʰ a k̚ ˨˩ . kʰ oː m ˩˩˦
ผัง	pʰ a ŋ ˩˩˦
ผัด	pʰ a t̚ ˨˩
ผัดซีอิ๊ว	pʰ a t̚ ˨˩ . s iː ˧ . ʔ iw ˦˥
ผัดผ่อน	pʰ a t̚ ˨˩ . pʰ ɔ n ˨˩
ผัดพริกขิง	pʰ a t̚ ˨˩ . pʰ r i k̚ ˦˥ . kʰ i ŋ ˩˩˦
ผัดไท	pʰ a t̚ ˨˩ . tʰ aj ˧
ผัดไทย	pʰ a t̚ ˨˩ . tʰ aj ˧
ผัน	pʰ a n ˩˩˦
ผับ	pʰ a p̚ ˨˩
ผัว	pʰ ua̯ ˩˩˦
ผัวะ	pʰ ua̯ʔ ˨˩
ผัวเดียวเมียเดียว	pʰ ua̯ ˩˩˦ . d ia̯w ˧ . m ia̯ ˧ . d ia̯w ˧
ผา	pʰ aː ˩˩˦
ผาก	pʰ aː k̚ ˨˩
ผาย	pʰ aːj ˩˩˦
ผายลม	pʰ aːj ˩˩˦ . l o m ˧
ผาสุก	pʰ aː ˩˩˦ . s u k̚ ˨˩
ผาสุข	pʰ aː ˩˩˦ . s u k̚ ˨˩
ผิ	pʰ i ʔ ˨˩
ผิง	pʰ i ŋ ˩˩˦
ผิด	pʰ i t̚ ˨˩
ผิดปกติ	pʰ i t̚ ˨˩ . p a ˨˩ . k a ˨˩ . t i ʔ ˨˩
ผิดปกติ	pʰ i t̚ ˨˩ . p o k̚ ˨˩ . k a ˨˩ . t i ʔ ˨˩
ผิดผี	pʰ i t̚ ˨˩ . pʰ iː ˩˩˦
ผิดพลาด	pʰ i t̚ ˨˩ . pʰ l aː t̚ ˥˩
